Year,Country,Division,Species Name,Metric Tonnes
1976,POLAND - E/POL,3K,GREENLAND HALIBUT - GHL,3232
1976,POLAND - E/POL,2H,GREENLAND HALIBUT - GHL,1387
1976,POLAND - E/POL,2J,GREENLAND HALIBUT - GHL,1283
1976,POLAND - E/POL,3L,GREENLAND HALIBUT - GHL,36
1976,POLAND - E/POL,2G,GREENLAND HALIBUT - GHL,4
1976,PORTUGAL - E/PRT,1D,GREENLAND HALIBUT - GHL,81
1976,PORTUGAL - E/PRT,3K,GREENLAND HALIBUT - GHL,40
1976,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,33
1976,PORTUGAL - E/PRT,1C,GREENLAND HALIBUT - GHL,14
1976,SPAIN - E/ESP,3K,GREENLAND HALIBUT - GHL,1
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,1C,GREENLAND HALIBUT - GHL,4772
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,0NK,GREENLAND HALIBUT - GHL,3990
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,2556
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,2305
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,1B,GREENLAND HALIBUT - GHL,2090
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,1214
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,682
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,GREENLAND HALIBUT - GHL,42
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,1D,GREENLAND HALIBUT - GHL,30
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,1E,GREENLAND HALIBUT - GHL,20
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,1A,GREENLAND HALIBUT - GHL,20
1976,UNION SOVIET SOCIALIST REPUBLICS - SUN,1F,GREENLAND HALIBUT - GHL,12
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,GREENLAND HALIBUT - GHL,2284
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,GREENLAND HALIBUT - GHL,555
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,2J,GREENLAND HALIBUT - GHL,188
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,GREENLAND HALIBUT - GHL,132
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GREENLAND HALIBUT - GHL,55
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,GREENLAND HALIBUT - GHL,37
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GREENLAND HALIBUT - GHL,35
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,3K,GREENLAND HALIBUT - GHL,29
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,3L,GREENLAND HALIBUT - GHL,12
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,GREENLAND HALIBUT - GHL,9
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,GREENLAND HALIBUT - GHL,9
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,3PN,GREENLAND HALIBUT - GHL,5
1977,CANADA MARITIMES & QUEBEC - CAN-MQ,3O,GREENLAND HALIBUT - GHL,1
1977,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,10722
1977,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,6713
1977,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,976
1977,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,231
1977,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,92
1977,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,90
1977,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,78
1977,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,72
1977,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,15
1977,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,14
1977,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,2
1977,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,2
1977,CANADA NEWFOUNDLAND - CAN-N,3M,GREENLAND HALIBUT - GHL,1
1977,CUBA - CUB,3N,GREENLAND HALIBUT - GHL,1
1977,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,3821
1977,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,1189
1977,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,583
1977,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,217
1977,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,166
1977,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,134
1977,FAROE ISLANDS - FRO,0B,GREENLAND HALIBUT - GHL,930
1977,FAROE ISLANDS - FRO,2G,GREENLAND HALIBUT - GHL,350
1977,FAROE ISLANDS - FRO,1D,GREENLAND HALIBUT - GHL,77
1977,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,GREENLAND HALIBUT - GHL,342
1977,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,GREENLAND HALIBUT - GHL,330
1977,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,249
1977,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,GREENLAND HALIBUT - GHL,180
1977,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,GREENLAND HALIBUT - GHL,114
1977,FEDERAL REPUBLIC OF GERMANY - E/DEU,2H,GREENLAND HALIBUT - GHL,63
1977,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,GREENLAND HALIBUT - GHL,47
1977,FEDERAL REPUBLIC OF GERMANY - E/DEU,2G,GREENLAND HALIBUT - GHL,20
1977,GERMAN DEMOCRATIC REPUBLIC - DDR,2H,GREENLAND HALIBUT - GHL,1212
1977,GERMAN DEMOCRATIC REPUBLIC - DDR,2G,GREENLAND HALIBUT - GHL,648
1977,GERMAN DEMOCRATIC REPUBLIC - DDR,0B,GREENLAND HALIBUT - GHL,240
1977,GERMAN DEMOCRATIC REPUBLIC - DDR,1D,GREENLAND HALIBUT - GHL,220
1977,GERMAN DEMOCRATIC REPUBLIC - DDR,1C,GREENLAND HALIBUT - GHL,115
1977,GERMAN DEMOCRATIC REPUBLIC - DDR,3K,GREENLAND HALIBUT - GHL,58
1977,GERMAN DEMOCRATIC REPUBLIC - DDR,2J,GREENLAND HALIBUT - GHL,30
1977,GERMAN DEMOCRATIC REPUBLIC - DDR,3L,GREENLAND HALIBUT - GHL,5
1977,NORWAY - NOR,1E,GREENLAND HALIBUT - GHL,10
1977,NORWAY - NOR,2J,GREENLAND HALIBUT - GHL,8
1977,NORWAY - NOR,2H,GREENLAND HALIBUT - GHL,5
1977,NORWAY - NOR,3K,GREENLAND HALIBUT - GHL,1
1977,NORWAY - NOR,1F,GREENLAND HALIBUT - GHL,1
1977,NORWAY - NOR,2G,GREENLAND HALIBUT - GHL,1
1977,POLAND - E/POL,2J,GREENLAND HALIBUT - GHL,5102
1977,POLAND - E/POL,3K,GREENLAND HALIBUT - GHL,728
1977,POLAND - E/POL,2H,GREENLAND HALIBUT - GHL,127
1977,POLAND - E/POL,3L,GREENLAND HALIBUT - GHL,41
1977,POLAND - E/POL,3M,GREENLAND HALIBUT - GHL,8
1977,PORTUGAL - E/PRT,3K,GREENLAND HALIBUT - GHL,59
1977,PORTUGAL - E/PRT,3O,GREENLAND HALIBUT - GHL,58
1977,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,41
1977,PORTUGAL - E/PRT,2J,GREENLAND HALIBUT - GHL,19
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,0B,GREENLAND HALIBUT - GHL,2967
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,1857
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,1519
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,1C,GREENLAND HALIBUT - GHL,970
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,759
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,1D,GREENLAND HALIBUT - GHL,251
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,GREENLAND HALIBUT - GHL,141
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,1E,GREENLAND HALIBUT - GHL,86
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,1A,GREENLAND HALIBUT - GHL,44
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,1B,GREENLAND HALIBUT - GHL,38
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,32
1977,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,GREENLAND HALIBUT - GHL,1
1977,UNITED KINGDOM - E/GBR,2J,GREENLAND HALIBUT - GHL,460
1977,UNITED KINGDOM - E/GBR,3M,GREENLAND HALIBUT - GHL,33
1977,UNITED KINGDOM - E/GBR,2H,GREENLAND HALIBUT - GHL,13
1977,UNITED KINGDOM - E/GBR,3L,GREENLAND HALIBUT - GHL,3
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,GREENLAND HALIBUT - GHL,3499
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,GREENLAND HALIBUT - GHL,1354
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,2J,GREENLAND HALIBUT - GHL,953
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,3K,GREENLAND HALIBUT - GHL,217
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,GREENLAND HALIBUT - GHL,31
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GREENLAND HALIBUT - GHL,26
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GREENLAND HALIBUT - GHL,19
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,GREENLAND HALIBUT - GHL,15
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,2H,GREENLAND HALIBUT - GHL,11
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,GREENLAND HALIBUT - GHL,6
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,5ZE,GREENLAND HALIBUT - GHL,4
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,GREENLAND HALIBUT - GHL,3
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,3PN,GREENLAND HALIBUT - GHL,1
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,3O,GREENLAND HALIBUT - GHL,1
1978,CANADA MARITIMES & QUEBEC - CAN-MQ,3L,GREENLAND HALIBUT - GHL,1
1978,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,15658
1978,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,7547
1978,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,1310
1978,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,433
1978,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,302
1978,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,151
1978,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,97
1978,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,50
1978,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,17
1978,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,5
1978,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,3
1978,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,3
1978,CANADA NEWFOUNDLAND - CAN-N,3M,GREENLAND HALIBUT - GHL,1
1978,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,3795
1978,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,1182
1978,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,603
1978,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,179
1978,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,121
1978,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,105
1978,FAROE ISLANDS - FRO,0B,GREENLAND HALIBUT - GHL,550
1978,FAROE ISLANDS - FRO,2G,GREENLAND HALIBUT - GHL,268
1978,FAROE ISLANDS - FRO,1D,GREENLAND HALIBUT - GHL,2
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,GREENLAND HALIBUT - GHL,2256
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,1190
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,GREENLAND HALIBUT - GHL,1183
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,3M,GREENLAND HALIBUT - GHL,504
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,2G,GREENLAND HALIBUT - GHL,476
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,GREENLAND HALIBUT - GHL,336
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,GREENLAND HALIBUT - GHL,279
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,2H,GREENLAND HALIBUT - GHL,138
1978,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,GREENLAND HALIBUT - GHL,129
1978,FRANCE MAINLAND - E/FRA-M,3M,GREENLAND HALIBUT - GHL,4
1978,FRANCE MAINLAND - E/FRA-M,4VN,GREENLAND HALIBUT - GHL,1
1978,FRANCE MAINLAND - E/FRA-M,3PS,GREENLAND HALIBUT - GHL,1
1978,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3L,GREENLAND HALIBUT - GHL,5
1978,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4R,GREENLAND HALIBUT - GHL,3
1978,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VS,GREENLAND HALIBUT - GHL,2
1978,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3N,GREENLAND HALIBUT - GHL,1
1978,GERMAN DEMOCRATIC REPUBLIC - DDR,2H,GREENLAND HALIBUT - GHL,721
1978,GERMAN DEMOCRATIC REPUBLIC - DDR,2G,GREENLAND HALIBUT - GHL,604
1978,GERMAN DEMOCRATIC REPUBLIC - DDR,2J,GREENLAND HALIBUT - GHL,161
1978,GERMAN DEMOCRATIC REPUBLIC - DDR,3K,GREENLAND HALIBUT - GHL,127
1978,GERMAN DEMOCRATIC REPUBLIC - DDR,3L,GREENLAND HALIBUT - GHL,23
1978,IRELAND - E/IRL,3M,GREENLAND HALIBUT - GHL,1
1978,JAPAN - JPN,2J,GREENLAND HALIBUT - GHL,2
1978,JAPAN - JPN,3L,GREENLAND HALIBUT - GHL,1
1978,NORWAY - NOR,0B,GREENLAND HALIBUT - GHL,146
1978,NORWAY - NOR,2G,GREENLAND HALIBUT - GHL,3
1978,NORWAY - NOR,1C,GREENLAND HALIBUT - GHL,2
1978,NORWAY - NOR,1E,GREENLAND HALIBUT - GHL,2
1978,NORWAY - NOR,1D,GREENLAND HALIBUT - GHL,1
1978,POLAND - E/POL,3K,GREENLAND HALIBUT - GHL,4510
1978,POLAND - E/POL,2J,GREENLAND HALIBUT - GHL,598
1978,POLAND - E/POL,2H,GREENLAND HALIBUT - GHL,104
1978,POLAND - E/POL,2G,GREENLAND HALIBUT - GHL,3
1978,ROMANIA - ROM,3K,GREENLAND HALIBUT - GHL,2
1978,ROMANIA - ROM,2H,GREENLAND HALIBUT - GHL,1
1978,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,3411
1978,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,1428
1978,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,545
1978,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,229
1978,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,GREENLAND HALIBUT - GHL,19
1978,UNITED KINGDOM - E/GBR,3K,GREENLAND HALIBUT - GHL,53
1978,UNITED KINGDOM - E/GBR,3M,GREENLAND HALIBUT - GHL,18
1978,UNITED STATES OF AMERICA - USA,5NK,GREENLAND HALIBUT - GHL,1
1978,UNITED STATES OF AMERICA - USA,5Y,GREENLAND HALIBUT - GHL,1
1979,CANADA MARITIMES - CAN-M,2J,GREENLAND HALIBUT - GHL,1763
1979,CANADA MARITIMES - CAN-M,4S,GREENLAND HALIBUT - GHL,124
1979,CANADA MARITIMES - CAN-M,3K,GREENLAND HALIBUT - GHL,92
1979,CANADA MARITIMES - CAN-M,4T,GREENLAND HALIBUT - GHL,87
1979,CANADA MARITIMES - CAN-M,4R,GREENLAND HALIBUT - GHL,49
1979,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,22
1979,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,17
1979,CANADA MARITIMES - CAN-M,3PS,GREENLAND HALIBUT - GHL,11
1979,CANADA MARITIMES - CAN-M,3L,GREENLAND HALIBUT - GHL,8
1979,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,5
1979,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,3
1979,CANADA MARITIMES - CAN-M,3O,GREENLAND HALIBUT - GHL,2
1979,CANADA MARITIMES - CAN-M,3M,GREENLAND HALIBUT - GHL,1
1979,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,18073
1979,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,8570
1979,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,2858
1979,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,1400
1979,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,825
1979,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,148
1979,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,126
1979,CANADA NEWFOUNDLAND - CAN-N,4T,GREENLAND HALIBUT - GHL,65
1979,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,44
1979,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,34
1979,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,17
1979,CANADA NEWFOUNDLAND - CAN-N,4W,GREENLAND HALIBUT - GHL,6
1979,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,4
1979,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,4
1979,CANADA NEWFOUNDLAND - CAN-N,3M,GREENLAND HALIBUT - GHL,1
1979,CANADA QUEBEC - CAN-Q,4T,GREENLAND HALIBUT - GHL,3830
1979,CANADA QUEBEC - CAN-Q,4S,GREENLAND HALIBUT - GHL,1635
1979,CANADA QUEBEC - CAN-Q,4R,GREENLAND HALIBUT - GHL,5
1979,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,3036
1979,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,1275
1979,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,541
1979,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,292
1979,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,95
1979,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,34
1979,FAROE ISLANDS - FRO,0B,GREENLAND HALIBUT - GHL,50
1979,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,GREENLAND HALIBUT - GHL,3941
1979,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,3739
1979,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,GREENLAND HALIBUT - GHL,3249
1979,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,GREENLAND HALIBUT - GHL,1855
1979,FEDERAL REPUBLIC OF GERMANY - E/DEU,0B,GREENLAND HALIBUT - GHL,94
1979,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,GREENLAND HALIBUT - GHL,15
1979,FRANCE MAINLAND - E/FRA-M,3PS,GREENLAND HALIBUT - GHL,2
1979,FRANCE MAINLAND - E/FRA-M,3M,GREENLAND HALIBUT - GHL,1
1979,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PN,GREENLAND HALIBUT - GHL,18
1979,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4R,GREENLAND HALIBUT - GHL,8
1979,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4S,GREENLAND HALIBUT - GHL,4
1979,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3L,GREENLAND HALIBUT - GHL,1
1979,GERMAN DEMOCRATIC REPUBLIC - DDR,3K,GREENLAND HALIBUT - GHL,58
1979,GERMAN DEMOCRATIC REPUBLIC - DDR,2H,GREENLAND HALIBUT - GHL,55
1979,GERMAN DEMOCRATIC REPUBLIC - DDR,2J,GREENLAND HALIBUT - GHL,52
1979,GERMAN DEMOCRATIC REPUBLIC - DDR,3L,GREENLAND HALIBUT - GHL,13
1979,IRELAND - E/IRL,3NK,GREENLAND HALIBUT - GHL,1
1979,NORWAY - NOR,2J,GREENLAND HALIBUT - GHL,5
1979,NORWAY - NOR,3M,GREENLAND HALIBUT - GHL,5
1979,NORWAY - NOR,3K,GREENLAND HALIBUT - GHL,2
1979,NORWAY - NOR,3L,GREENLAND HALIBUT - GHL,1
1979,POLAND - E/POL,3K,GREENLAND HALIBUT - GHL,1068
1979,POLAND - E/POL,2H,GREENLAND HALIBUT - GHL,582
1979,POLAND - E/POL,2J,GREENLAND HALIBUT - GHL,88
1979,POLAND - E/POL,2G,GREENLAND HALIBUT - GHL,68
1979,POLAND - E/POL,3L,GREENLAND HALIBUT - GHL,7
1979,PORTUGAL - E/PRT,3K,GREENLAND HALIBUT - GHL,19
1979,PORTUGAL - E/PRT,2J,GREENLAND HALIBUT - GHL,13
1979,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,6
1979,PORTUGAL - E/PRT,3M,GREENLAND HALIBUT - GHL,4
1979,SPAIN - E/ESP,3L,GREENLAND HALIBUT - GHL,4
1979,SPAIN - E/ESP,3N,GREENLAND HALIBUT - GHL,1
1979,UNION SOVIET SOCIALIST REPUBLICS - SUN,0B,GREENLAND HALIBUT - GHL,987
1979,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,952
1979,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,509
1979,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,406
1979,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,94
1979,UNITED KINGDOM - E/GBR,3K,GREENLAND HALIBUT - GHL,110
1980,CANADA MARITIMES - CAN-M,2J,GREENLAND HALIBUT - GHL,282
1980,CANADA MARITIMES - CAN-M,2H,GREENLAND HALIBUT - GHL,213
1980,CANADA MARITIMES - CAN-M,0B,GREENLAND HALIBUT - GHL,136
1980,CANADA MARITIMES - CAN-M,4R,GREENLAND HALIBUT - GHL,84
1980,CANADA MARITIMES - CAN-M,4S,GREENLAND HALIBUT - GHL,80
1980,CANADA MARITIMES - CAN-M,4W,GREENLAND HALIBUT - GHL,51
1980,CANADA MARITIMES - CAN-M,4VN,GREENLAND HALIBUT - GHL,34
1980,CANADA MARITIMES - CAN-M,4VS,GREENLAND HALIBUT - GHL,27
1980,CANADA MARITIMES - CAN-M,3K,GREENLAND HALIBUT - GHL,15
1980,CANADA MARITIMES - CAN-M,3M,GREENLAND HALIBUT - GHL,14
1980,CANADA MARITIMES - CAN-M,3L,GREENLAND HALIBUT - GHL,13
1980,CANADA MARITIMES - CAN-M,3N,GREENLAND HALIBUT - GHL,8
1980,CANADA MARITIMES - CAN-M,3PS,GREENLAND HALIBUT - GHL,5
1980,CANADA MARITIMES - CAN-M,4T,GREENLAND HALIBUT - GHL,3
1980,CANADA MARITIMES - CAN-M,5ZE,GREENLAND HALIBUT - GHL,2
1980,CANADA MARITIMES - CAN-M,4X,GREENLAND HALIBUT - GHL,1
1980,CANADA MARITIMES - CAN-M,3O,GREENLAND HALIBUT - GHL,1
1980,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,17643
1980,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,12729
1980,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,1544
1980,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,875
1980,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,285
1980,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,111
1980,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,52
1980,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,47
1980,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,35
1980,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,7
1980,CANADA NEWFOUNDLAND - CAN-N,2H,GREENLAND HALIBUT - GHL,4
1980,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,2
1980,CANADA QUEBEC - CAN-Q,4T,GREENLAND HALIBUT - GHL,3309
1980,CANADA QUEBEC - CAN-Q,4S,GREENLAND HALIBUT - GHL,1931
1980,CANADA QUEBEC - CAN-Q,4R,GREENLAND HALIBUT - GHL,3
1980,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,3448
1980,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,718
1980,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,622
1980,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,331
1980,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,131
1980,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,105
1980,DENMARK GREENLAND - GRL,0A,GREENLAND HALIBUT - GHL,1
1980,FAROE ISLANDS - FRO,0B,GREENLAND HALIBUT - GHL,60
1980,FAROE ISLANDS - FRO,3M,GREENLAND HALIBUT - GHL,4
1980,FAROE ISLANDS - FRO,3N,GREENLAND HALIBUT - GHL,3
1980,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,GREENLAND HALIBUT - GHL,418
1980,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,GREENLAND HALIBUT - GHL,340
